0.100000,0.000000,27.000000,15.000000,0.000000,-82.000000,37.000000,-12.000000,0.000000,40.000000,26.000000,0.000000,0.000000,-69.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-3.000000,3.000000,-30.000000,-120.000000,0.000000,88.000000,0.000000,0.000000,0.000000,0.000000,17.000000,0.000000,6.000000,300,0.100000,0,N,0,0,0,0,1,19.799999,-61.200001,0.000000,0.200000,0.000000,19.600000,0.000000,0.000000,-1.000000,1.770161,9.600000,9.600000,0.000000,0.000000,0.000000,0.000000,Q,0.000000,0,0,0
0.100000,0.000000,27.000000,15.000000,0.000000,-82.000000,37.000000,-12.000000,0.000000,40.000000,26.000000,0.000000,0.000000,-69.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-3.000000,3.000000,-30.000000,-120.000000,0.000000,88.000000,0.000000,0.000000,0.000000,0.000000,17.000000,0.000000,6.000000,300,0.100000,0,N,0,0,0,0,1,19.799999,-61.200001,-0.550000,0.200000,0.000000,19.600000,-0.522687,0.000000,-0.852524,1.770161,9.600000,9.600000,0.000000,0.000000,0.000000,0.000000,Q,0.000000,0,0,0
0.100000,0.000000,27.000000,15.000000,0.000000,-82.000000,37.000000,-12.000000,0.000000,40.000000,26.000000,0.000000,0.000000,-69.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-3.000000,3.000000,-30.000000,-120.000000,0.000000,88.000000,0.000000,0.000000,0.000000,0.000000,17.000000,0.000000,6.000000,300,0.100000,0,N,0,0,0,0,1,19.799999,-61.200001,-1.150000,0.200000,0.000000,19.600000,-0.912764,0.000000,-0.408487,1.770161,9.600000,9.600000,0.000000,0.000000,0.000000,0.000000,Q,0.000000,0,0,0
0.100000,0.000000,27.000000,15.000000,0.000000,-82.000000,37.000000,-12.000000,0.000000,40.000000,26.000000,0.000000,0.000000,-69.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-3.000000,3.000000,-30.000000,-120.000000,0.000000,88.000000,0.000000,0.000000,0.000000,0.000000,17.000000,0.000000,6.000000,300,0.100000,0,N,0,0,0,0,1,19.799999,-61.200001,-0.550000,0.200000,0.000000,19.600000,-0.522687,0.000000,-0.852525,1.770161,9.600000,9.600000,0.000000,0.000000,0.000000,0.000000,Q,0.000000,0,0,0
0.100000,0.000000,27.000000,15.000000,0.000000,-82.000000,37.000000,-12.000000,0.000000,40.000000,26.000000,0.000000,0.000000,-69.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-3.000000,3.000000,-30.000000,-120.000000,0.000000,88.000000,0.000000,0.000000,0.000000,0.000000,17.000000,0.000000,6.000000,300,0.100000,0,N,0,0,0,0,1,19.799999,-61.200001,-0.050000,0.200000,0.000000,19.600000,-0.049979,0.000000,-0.998750,1.770161,9.600000,9.600000,0.000000,0.000000,0.000000,0.000000,Q,0.000000,0,0,0
0.100000,0.000000,27.000000,15.000000,0.000000,-82.000000,37.000000,-12.000000,0.000000,40.000000,26.000000,0.000000,0.000000,-69.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-3.000000,3.000000,-30.000000,-120.000000,0.000000,88.000000,0.000000,0.000000,0.000000,0.000000,17.000000,0.000000,6.000000,300,0.100000,0,N,0,0,0,0,1,19.799999,-61.200001,0.550000,0.200000,0.000000,19.600000,0.522687,0.000000,-0.852524,1.770161,9.600000,9.600000,0.000000,0.000000,0.000000,0.000000,Q,0.000000,0,0,0
0.100000,0.000000,27.000000,15.000000,0.000000,-82.000000,37.000000,-12.000000,0.000000,40.000000,26.000000,0.000000,0.000000,-69.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-3.000000,3.000000,-30.000000,-120.000000,0.000000,88.000000,0.000000,0.000000,0.000000,0.000000,17.000000,0.000000,6.000000,300,0.100000,0,N,0,0,0,0,1,19.799999,-61.200001,1.350000,0.200000,0.000000,19.600000,0.975723,0.000000,-0.219007,1.770161,9.600000,9.600000,0.000000,0.000000,0.000000,0.000000,Q,0.000000,0,0,0
0.100000,0.000000,27.000000,15.000000,0.000000,-82.000000,37.000000,-12.000000,0.000000,40.000000,26.000000,0.000000,0.000000,-69.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-3.000000,3.000000,-30.000000,-120.000000,0.000000,88.000000,0.000000,0.000000,0.000000,0.000000,17.000000,0.000000,6.000000,300,0.100000,0,N,0,0,0,0,1,19.799999,-61.200001,0.650000,13.815586,0.000000,10.205538,0.605186,0.000000,-0.796084,1.770161,9.600000,9.600000,0.000000,0.000000,0.000000,0.000000,Q,0.000000,0,0,0
0.100000,0.000000,27.000000,15.000000,0.000000,-82.000000,37.000000,-12.000000,0.000000,40.000000,26.000000,0.000000,0.000000,-69.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-3.000000,3.000000,-30.000000,-120.000000,0.000000,88.000000,0.000000,0.000000,0.000000,0.000000,17.000000,0.000000,6.000000,300,0.100000,0,N,0,0,0,0,1,19.799999,-61.200001,-0.050000,20.407173,0.000000,5.870677,-0.049979,0.000000,-0.998750,1.770161,9.600000,9.600000,0.000000,0.000000,0.000000,0.000000,Q,0.000000,0,0,0
0.100000,0.000000,27.000000,15.000000,0.000000,-82.000000,37.000000,-12.000000,0.000000,40.000000,26.000000,0.000000,0.000000,-69.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,-25.000000,-3.000000,3.000000,-30.000000,-120.000000,0.000000,88.000000,0.000000,0.000000,0.000000,0.000000,17.000000,0.000000,6.000000,300,0.100000,0,N,0,0,0,0,1,19.799999,-61.200001,-0.550000,13.925869,0.000000,-4.700625,-0.522687,0.000000,-0.852524,1.770161,9.600000,9.600000,0.000000,0.000000,0.000000,0.000000,Q,0.000000,0,0,0
